ContentItem ID,Type,Slug,Title,Status,Channel,Next Date,Image?,Venue,Venue Address,Venue City,Venue Zipcode,Venue Website,Venue Phone,Author,Last Updated,Subheadline,Brief,Long Description
566122,Venue,mmxozk-arris-pizza-venue,Arris' Pizza,Live,restaurants,"",yes,"",1332 E. Republic Road,Springfield,65804,http://arrispizzaonline.com/,417-881-7260,"","Mar 28, 2011 by bjacques@springfi.gannett.com","","Voted number one in the Ozarks many times, Arris' makes a great lunch or date spot, serving Greek-style pizza and fare. Arris' Pizza has been voted number one in Springfield for its unique Greek-style pizza, salad and gyros. Come in for buffet on Sunday or order off the menu anytime. On a date? Pop...","Voted number one in the Ozarks many times, Arris' makes a great lunch or date spot, serving Greek-style pizza and fare. Arris' Pizza has been voted number one in Springfield for its unique Greek-style pizza, salad and gyros. Come in for buffet on Sunday or order off the menu anytime. On a date? Pop next door to Kremer's to order off the same menu while enjoying a quieter atmosphere."
565918,Venue,mmxozk-art-central-venue,Art Central,Live,arts-culture,"","","",1110 E. 13th St.,Carthage,64836,http://www.ozarksartistscolony.com/,417-358-4404,"","Mar 28, 2011 by janpete@springfi.gannett.com","","Ninety working artists, including professionals, exhibit in this city-owned Victorian-era home. Eight shows a year include works in various media. The annual membership show includes 90-100 works, including metalwork, fiber art and two-dimensional works in oils, watercolor, acrylics and pencil....","Ninety working artists, including professionals, exhibit in this city-owned Victorian-era home. Eight shows a year include works in various media. The annual membership show includes 90-100 works, including metalwork, fiber art and two-dimensional works in oils, watercolor, acrylics and pencil. Venue also offers workshops and children's art camps."
565882,Venue,mmxozk-the-art-station-venue,The Art Station,Live,arts-culture,"",yes,"",1427 E. Cherry St.,Springfield,65804,"",417-863-9770,"","Mar 28, 2011 by bwhite@news-leader.com","","A combination framing shop and art gallery, The Art Station shows the works of owner Josh Mitchell, including interpretive imagery in photography, as well the works of other local talents in photography and painting. Open late on First Friday Art Walk nights.","A combination framing shop and art gallery, The Art Station shows the works of owner Josh Mitchell, including interpretive imagery in photography, as well the works of other local talents in photography and painting. Open late on First Friday Art Walk nights."
566124,Venue,mmxozk-artisans-oven-venue,Artisan's Oven,Live,other,"",yes,"",1832 S. Ingram Mill Road,Springfield,65804,"",417-885-5030,"","Mar 28, 2011 by rjasper@news-leader.com","","Specialty artisan breads and pastries fresh from the oven Tuesday through Saturday at this take-out bakery. Bread of the day specials. Call ahead and order a couple of loaves of Sunflower Bread ... can you smell it? Brunch pastries on Saturdays -- cinnamon rolls, scones, all the good stuff. Or just...","Specialty artisan breads and pastries fresh from the oven Tuesday through Saturday at this take-out bakery. Bread of the day specials. Call ahead and order a couple of loaves of Sunflower Bread ... can you smell it? Brunch pastries on Saturdays -- cinnamon rolls, scones, all the good stuff. Or just grab some cookies for that bake sale (but you can't take the credit!)."
565935,Venue,mmxozk-arts-center-of-the-ozarks-venue,Arts Center of the Ozarks,Live,arts-culture,"","","",214 S. Main St.,Springdale,72764,http://www.artscenteroftheozarks.org/,479-751-5441,"","Mar 28, 2011 by bjacques@springfi.gannett.com","","A community theater with two art galleries, the Arts Center shows works by local and regional artists in exhibits that change regularly. All media are represented. Classes in visual arts, music and theater. Members of the center ($35 a year) receive discounts on tickets and admission to exhibitions.","A community theater with two art galleries, the Arts Center shows works by local and regional artists in exhibits that change regularly. All media are represented. Classes in visual arts, music and theater. Members of the center ($35 a year) receive discounts on tickets and admission to exhibitions."
566125,Venue,mmxozk-as-you-like-it-venue,As You Like It,Live,other,"","","",1930 S. Stewart Ave.,Springfield,65804,"",417-887-7122,"","Mar 28, 2011 by rjasper@news-leader.com","","Catering business/group breakfast and lunch (min. of 10 up to 200) with a varied menu, As You Like It brings the meal to you hot and ready to eat. They specialize in cooperate settings. Leave the cooking to them and enjoy your meal!","Catering business/group breakfast and lunch (min. of 10 up to 200) with a varied menu, As You Like It brings the meal to you hot and ready to eat. They specialize in cooperate settings. Leave the cooking to them and enjoy your meal!"
565947,Venue,mmxozk-ashby-hodge-gallery-of-american-a-venue,Ashby-Hodge Gallery of American Art,Live,arts-culture,"","","",411 Central Methodist Square,Fayette,65248,http://www.centralmethodist.edu/,660-248-6324,"","Mar 28, 2011 by janpete@springfi.gannett.com","","Despite having no ""art"" department, Central Methodist University still can boast an extensive and impressive collection of art. The permanent collection's principal focus is American regional artists, with special exhibitions scheduled throughout the year. Among holdings are several  works by...","Despite having no ""art"" department, Central Methodist University still can boast an extensive and impressive collection of art. The permanent collection's principal focus is American regional artists, with special exhibitions scheduled throughout the year. Among holdings are several  works by Thomas Hart Benton and George Caleb Bingham. Check Web site for exhibition schedule."
923510,Venue,mmxozk-askinosie-chocolate-venue,Askinosie Chocolate,Live,events,"","","",514 E. Commercial Street,Springfield,65803,"",417-862-9900,"","Mar 29, 2011 by kleonard02@metromix.com","","Local small batch chocolate producer Askinosie Chocolate has been lauded as some of the world's best -- and it's made right here on Commercial Street. Stop by the factory to see how their acclaimed chocolate is made and packaged -- and yes, enjoy some samples. The front of the factory is a gift...","Local small batch chocolate producer Askinosie Chocolate has been lauded as some of the world's best -- and it's made right here on Commercial Street. Stop by the factory to see how their acclaimed chocolate is made and packaged -- and yes, enjoy some samples. The front of the factory is a gift shop selling their products. Tours are run at 3 p.m. and 5 p.m. on Tuesdays and Thursdays respectively. Cost is $3 per adult and $2 per child and all proceeds go to benefit Chocolate University, an educational program Askinosie runs with Drury for the students of Boyd Elementary."
566002,Venue,mmxozk-the-atrium-cafe-and-wine-bar-venue,The Atrium Cafe and Wine Bar,Live,restaurants,"","","",415 N. State Hwy 265,Branson,65616,http://www.chateauonthelake.com/,417-334-1161,"","Mar 28, 2011 by janpete@springfi.gannett.com","","Upscale American food or cocktails served patio-style in the Atrium lobby at the Chateau on the Lake Hotel. Breakfast, lunch and dinner and in-between snacks are offered in a casual atmosphere beside an indoor waterfall and stream stocked with koi. Full bar service and wine also available.","Upscale American food or cocktails served patio-style in the Atrium lobby at the Chateau on the Lake Hotel. Breakfast, lunch and dinner and in-between snacks are offered in a casual atmosphere beside an indoor waterfall and stream stocked with koi. Full bar service and wine also available."
566126,Venue,mmxozk-audis-no-1-pizza-venue,Audi's No. 1 Pizza,Live,restaurants,"","","",1865 S. U.S. Business 65,Hollister,65672,"",417-334-8684,"","Mar 28, 2011 by bjacques@springfi.gannett.com","","Plenty of pizzas, Mexican entrees, salads, chicken strips, sandwiches and more, plus a trendy bar scene. It's a small venue with a huge variety of foods to sample - at affordable prices. In addition to indulging in the food, you'll want to check into the trendy bar scene at this Hollister hot spot....","Plenty of pizzas, Mexican entrees, salads, chicken strips, sandwiches and more, plus a trendy bar scene. It's a small venue with a huge variety of foods to sample - at affordable prices. In addition to indulging in the food, you'll want to check into the trendy bar scene at this Hollister hot spot. It boasts drinks cheaper than anyone in town (you'll have to verify that on your own), plus a jukebox, pool table and games fun regular crowd."
621200,Venue,mmxozk-augusta-winery-venue,Augusta Winery,Live,shopping,"","","",5601 High St. P.O. Box 8,Augusta,63332,http://www.augustawinery.com,888-MOR-WINE,"","Mar 28, 2011 by janpete@springfi.gannett.com","","Augusta is in the heart of Missouri Wine Country and also happens to be the recipient of the 2004, 2006 and 2007 Governor's Cup for Best Missouri Wine. They're slated to open a brand new beer and wine garden in late September featuring Augusta wines and local craft beers and free, live music on...","Augusta is in the heart of Missouri Wine Country and also happens to be the recipient of the 2004, 2006 and 2007 Governor's Cup for Best Missouri Wine. They're slated to open a brand new beer and wine garden in late September featuring Augusta wines and local craft beers and free, live music on Saturdays and Sundays, May through October. Picnic baskets welcome, as there is no kitchen. They have a gift shop and a free tasting room. In-store discounts on featured wine of the month."
566634,Venue,mmxozk-aunt-kathys-venue,Aunt Kathy's,Live,restaurants,"","","",105 W. 8th St.,Cassville,65625,"",417-846-0070,"","Mar 28, 2011 by bjacques@springfi.gannett.com","","Aunt Kathy's, located on the square in downtown Cassville, boasts a small-town atmosphere with a full menu and local clientele. This local favorite specializes in chocolate-chip cookies, doughnuts and a variety of lunch offerings. The menu ranges from salads and soups to sandwiches and baked...","Aunt Kathy's, located on the square in downtown Cassville, boasts a small-town atmosphere with a full menu and local clientele. This local favorite specializes in chocolate-chip cookies, doughnuts and a variety of lunch offerings. The menu ranges from salads and soups to sandwiches and baked potatoes. Aunt Kathy's most popular dish is Aunt Kay's Club Sandwich, which includes smoked ham, turkey, bacon, smoked cheddar, Swiss cheese, lettuce, tomato and mayonnaise, layered between three slices of grilled wheatberry bread."
566127,Venue,mmxozk-aunt-marthas-pancake-house-venue,Aunt Martha's Pancake House,Live,restaurants,"",yes,"",1700 E. Cherokee St.,Springfield,65804,"",417-881-3505,"","Mar 28, 2011 by bjacques@springfi.gannett.com","","Come and see where Willie Nelson washed dishes at this local favorite; a full menu all day! Aunt Martha will be there to say hello while you are served homemade delights from a full menu all day in this landmark building. Pancakes for dinner? Sure, why not?","Come and see where Willie Nelson washed dishes at this local favorite; a full menu all day! Aunt Martha will be there to say hello while you are served homemade delights from a full menu all day in this landmark building. Pancakes for dinner? Sure, why not?"
565892,Venue,mmxozk-aurora-chamber-of-commerce-venue,Aurora Chamber of Commerce,Live,arts-culture,"","","",121 E. Olive,Aurora,65605,http://www.auroramochamber.com/,417-678-4150,"","Mar 28, 2011 by janpete@springfi.gannett.com","","Displaying the works of primarily local artists in the restored old Aurora train station, which also serves as the city's Chamber of Commerce, this space also shows the works of local students. The occassional passing train and its whistle add flavor to the location. No direct sales, but the venue...","Displaying the works of primarily local artists in the restored old Aurora train station, which also serves as the city's Chamber of Commerce, this space also shows the works of local students. The occassional passing train and its whistle add flavor to the location. No direct sales, but the venue will put potential customers in touch with artists for purchase arrangements. Member of Mount Vernon Regional Arts Council."
566128,Venue,mmxozk-aussie-jacks-venue,Aussie Jack's,Live,restaurants,"","","",141 St Robert Blvd,Saint Robert,65584,"",573-336-2447,"","Mar 28, 2011 by bjacques@springfi.gannett.com","","A casual sports bar with a family atmosphere, serving steaks, seafood, chicken, pasta, salads and sandwiches with an Aussie theme. In keeping with its Down Under theme, you can also get 'gator tail appetizers. Full bar service.","A casual sports bar with a family atmosphere, serving steaks, seafood, chicken, pasta, salads and sandwiches with an Aussie theme. In keeping with its Down Under theme, you can also get 'gator tail appetizers. Full bar service."
